6.95332e-310,3.45846e-322,0,0,0,-0.0441221
0.00559082,-0.000463867,0.0931152,0,0,-0.041145
0.00559082,-0.000463867,0.0931152,0,0,-0.0409924
0.00559082,-0.000463867,0.0931152,0,0,-0.041374
0.00559082,-0.000463867,0.0931152,0,0,-0.0385496
0.00559082,-0.000463867,0.0931152,0,0,-0.040687
0.00559082,-0.000463867,0.0931152,0,0,-0.0417557
0.00559082,-0.000463867,0.0931152,0,0,-0.0436641
0.00559082,-0.000463867,0.0931152,0,0,-0.0391603
0.00559082,-0.000463867,0.0931152,0,0,-0.0387786
0.00559082,-0.000463867,0.0931152,0,0,-0.0457252
0.0109863,-0.00180664,0.186108,0,0,-0.0406107
0.0109863,-0.00180664,0.186108,0,0,-0.0423664
0.0109863,-0.00180664,0.186108,0,0,-0.0367176
0.0109863,-0.00180664,0.186108,0,0,-0.0385496
0.0109863,-0.00180664,0.186108,0,0,-0.038855
0.0109863,-0.00180664,0.186108,0,0,-0.039771
0.0109863,-0.00180664,0.186108,0,0,-0.0432061
0.0109863,-0.00180664,0.186108,0,0,-0.0387786
0.0109863,-0.00180664,0.186108,0,0,-0.0383206
0.0109863,-0.00180664,0.186108,0,0,-0.0376336
0.0162109,-0.00285645,0.278931,0,0,-0.0374046
0.0162109,-0.00285645,0.278931,0,0,-0.0419847
0.0162109,-0.00285645,0.278931,0,0,-0.0415267
0.0162109,-0.00285645,0.278931,0,0,-0.0425191
0.0162109,-0.00285645,0.278931,0,0,-0.0421374
0.0162109,-0.00285645,0.278931,0,0,-0.0446565
0.0162109,-0.00285645,0.278931,0,0,-0.0425954
0.0162109,-0.00285645,0.278931,0,0,-0.0369466
0.0162109,-0.00285645,0.278931,0,0,-0.0441985
0.0162109,-0.00285645,0.278931,0,0,-0.0360305
0.0218994,-0.00378418,0.371875,0,0,-0.039542
0.0218994,-0.00378418,0.371875,0,0,-0.0370229
0.0218994,-0.00378418,0.371875,0,0,-0.0396183
0.0218994,-0.00378418,0.371875,0,0,-0.0443511
0.0218994,-0.00378418,0.371875,0,0,-0.0427481
0.0218994,-0.00378418,0.371875,0,0,-0.0428244
0.0218994,-0.00378418,0.371875,0,0,-0.0370992
0.0218994,-0.00378418,0.371875,0,0,-0.0391603
0.0218994,-0.00378418,0.371875,0,0,-0.0423664
0.0218994,-0.00378418,0.371875,0,0,-0.0367176
0.0274902,-0.0052002,0.464282,0,0,-0.0379389
0.0274902,-0.0052002,0.464282,0,0,-0.0371756
0.0274902,-0.0052002,0.464282,0,0,-0.040458
0.0274902,-0.0052002,0.464282,0,0,-0.0361069
0.0274902,-0.0052002,0.464282,0,0,-0.0433588
0.0274902,-0.0052002,0.464282,0,0,-0.0421374
0.0274902,-0.0052002,0.464282,0,0,-0.0374046
0.0274902,-0.0052002,0.464282,0,0,-0.0399237
0.0274902,-0.0052002,0.464282,0,0,-0.0412214
0.0274902,-0.0052002,0.464282,0,0,-0.00383969
0.0326172,-0.0065918,0.556909,0,0,-0.000251908
0.0326172,-0.0065918,0.556909,0,0,0.00371756
0.0326172,-0.0065918,0.556909,0,0,0.000816794
0.0326172,-0.0065918,0.556909,0,0,0.00432824
0.0326172,-0.0065918,0.556909,0,0,0.00379389
0.0326172,-0.0065918,0.556909,0,0,-0.000557252
0.0326172,-0.0065918,0.556909,0,0,-0.00200763
0.0326172,-0.0065918,0.556909,0,0,-0.00277099
0.0326172,-0.0065918,0.556909,0,0,-0.00101527
0.0326172,-0.0065918,0.556909,0,0,-0.000328244
0.0373047,-0.00825195,0.650317,0,0,0.00051145
0.0373047,-0.00825195,0.650317,0,0,0.00493893
0.0373047,-0.00825195,0.650317,0,0,-0.00185496
0.0373047,-0.00825195,0.650317,0,0,0.0048626
0.0373047,-0.00825195,0.650317,0,0,0.00364122
0.0373047,-0.00825195,0.650317,0,0,-0.00284733
0.0373047,-0.00825195,0.650317,0,0,-0.00322901
0.0373047,-0.00825195,0.650317,0,0,0.00241985
0.0373047,-0.00825195,0.650317,0,0,0.00180916
0.0373047,-0.00825195,0.650317,0,0,-0.00361069
0.0427246,-0.00979004,0.742749,0,0,0.00524427
0.0427246,-0.00979004,0.742749,0,0,0.00180916
0.0427246,-0.00979004,0.742749,0,0,-0.000251908
0.0427246,-0.00979004,0.742749,0,0,0.00249618
0.0427246,-0.00979004,0.742749,0,0,-0.00208397
0.0427246,-0.00979004,0.742749,0,0,-0.00124427
0.0427246,-0.00979004,0.742749,0,0,0.00219084
0.0427246,-0.00979004,0.742749,0,0,-0.00132061
0.0427246,-0.00979004,0.742749,0,0,0.00440458
0.0427246,-0.00979004,0.742749,0,0,-0.00200763
0.0478271,-0.0112305,0.834546,0,0,-0.000328244
0.0478271,-0.0112305,0.834546,0,0,0.00371756
0.0478271,-0.0112305,0.834546,0,0,-0.00170229
0.0478271,-0.0112305,0.834546,0,0,0.00417557
0.0478271,-0.0112305,0.834546,0,0,-0.00162595
0.0478271,-0.0112305,0.834546,0,0,-0.00147328
0.0478271,-0.0112305,0.834546,0,0,-0.00139695
0.0478271,-0.0112305,0.834546,0,0,0.00165649
0.0478271,-0.0112305,0.834546,0,0,-0.00162595
0.0478271,-0.0112305,0.834546,0,0,0.00325954
0.0524414,-0.0118896,0.927148,0,-9.00763E-05,0.00180916
0.0524414,-0.0118896,0.927148,0,-0.000867176,-0.00330534
0.0524414,-0.0118896,0.927148,0,-0.000957252,0.0021145
0.0524414,-0.0118896,0.927148,0,0.000326718,0.00303053
0.0524414,-0.0118896,0.927148,0,0.000465649,-0.00261832
0.0524414,-0.0118896,0.927148,0,0.00159695,0.0018855
0.0524414,-0.0118896,0.927148,0,5.64885E-05,-0.00185496
0.0524414,-0.0118896,0.927148,0,-0.000949618,0.00303053
0.0524414,-0.0118896,0.927148,0,0.00331145,0.000282443
0.0524414,-0.0118896,0.927148,0,0.00352672,0.00051145
0.0584717,-0.0133301,1.01941,0,0.00336031,-0.00261832
0.0584717,-0.0133301,1.01941,0,0.0044916,0.00180916
0.0584717,-0.0133301,1.01941,0,0.00287481,0.00135115
0.0584717,-0.0133301,1.01941,0,0.00309008,0.00547328
0.0584717,-0.0133301,1.01941,0,0.00345802,0.00287786
0.0584717,-0.0133301,1.01941,0,0.00359695,-0.00231298
0.0584717,-0.0133301,1.01941,0,0.00373588,0.00272519
0.0584717,-0.0133301,1.01941,0,0.00387481,-0.00277099
0.0584717,-0.0133301,1.01941,0,0.00149466,0.00135115
0.0584717,-0.0133301,1.01941,0,0.00262595,0.00371756
0.0648682,-0.0139648,1.1137,0,0.00421527,0.00119847
0.0648682,-0.0139648,1.1137,0,0.00427786,-9.92366E-05
0.0648682,-0.0139648,1.1137,0,0.0054855,-0.00200763
0.0648682,-0.0139648,1.1137,0,0.00295267,0.00127481
0.0648682,-0.0139648,1.1137,0,0.00125954,-0.000938931
0.0648682,-0.0139648,1.1137,0,0.00368855,-0.0801756
0.0648682,-0.0139648,1.1137,-0.0164992,0.00932366,-0.188802
0.0648682,-0.0139648,1.1137,0.00684885,0.0582412,-0.372466
0.0648682,-0.0139648,1.1137,0.00958626,0.224716,-0.183992
0.0648682,-0.0139648,1.1137,0.0740794,0.609817,0.193718
0.0688721,-0.012793,1.21182,0.212389,0.941711,0.358756
0.0688721,-0.012793,1.21182,0.288791,1.05864,0.166771
0.0688721,-0.012793,1.21182,0.296261,1.02939,0.00318321
0.0688721,-0.012793,1.21182,0.277548,0.934724,-0.0266641
0.0688721,-0.012793,1.21182,0.295476,0.804405,-0.0175038
0.0688721,-0.012793,1.21182,0.263328,0.626834,-0.051626
0.0688721,-0.012793,1.21182,-0.0724076,0.699263,-0.0577328
0.0688721,-0.012793,1.21182,-0.301579,0.766119,0.00524427
0.0688721,-0.012793,1.21182,-0.439299,0.775876,0.0279924
0.0688721,-0.012793,1.21182,-0.451142,0.740748,0.0437939
0.0558838,-0.0838867,1.27153,-0.427718,0.737528,0.00776336
0.0558838,-0.0838867,1.27153,-0.382308,0.742782,-0.0145267
0.0558838,-0.0838867,1.27153,-0.313464,0.73544,0.018145
0.0558838,-0.0838867,1.27153,-0.21065,0.66138,0.0221145
0.0558838,-0.0838867,1.27153,-0.0631038,0.66138,0.017916
0.0558838,-0.0838867,1.27153,0.133679,0.66138,-0.0175802
0.0558838,-0.0838867,1.27153,0.593745,0.396023,-0.181168
0.0558838,-0.0838867,1.27153,1.1119,0.137154,-0.254374
0.0558838,-0.0838867,1.27153,1.72685,-0.0420198,-0.239641
0.0558838,-0.0838867,1.27153,2.47242,0.0556,-0.254679
0.0446533,-0.148364,1.34475,3.26553,0.0842122,0.00692366
0.0446533,-0.148364,1.34475,4.26865,0.190763,-0.256664
0.0446533,-0.148364,1.34475,5.08689,0.0696809,-0.111473
0.0446533,-0.148364,1.34475,5.75306,-0.0340733,-0.125901
0.0446533,-0.148364,1.34475,6.34725,0.0198824,-0.0882672
0.0446533,-0.148364,1.34475,6.98602,0.125441,-0.149183
0.0446533,-0.148364,1.34475,7.65913,0.0627557,-0.336053
0.0446533,-0.148364,1.34475,8.30737,-0.138556,-0.367504
-0.000449219,-0.000200195,-0.0015625,0,0,0.00315267
-0.000449219,-0.000200195,-0.0015625,0,0,0.00315267
-0.000449219,-0.000200195,-0.0015625,0,0,0.00391603
-0.000449219,-0.000200195,-0.0015625,0,0,0.00391603
-0.00191406,-0.00569336,0.00344238,0,0,0.00353435
-0.00191406,-0.00569336,0.00344238,0,0,0.00353435
-0.00191406,-0.00569336,0.00344238,0,0,0.000557252
-0.00191406,-0.00569336,0.00344238,0,0,0.000557252
-0.00362305,-0.00215332,0.00197754,0,0,-0.00150382
-0.00362305,-0.00215332,0.00197754,0,0,-0.00150382
-0.00362305,-0.00215332,0.00197754,0,0,0.00101527
-0.00362305,-0.00215332,0.00197754,0,0,0.00101527
-0.0042334,-0.00569336,0.0029541,0,0,9.92366E-05
-0.0042334,-0.00569336,0.0029541,0,0,9.92366E-05
-0.0042334,-0.00569336,0.0029541,0,0,0.00284733
-0.0042334,-0.00569336,0.0029541,0,0,0.00284733
-0.00313477,-0.00361816,-0.00400391,0,0,-0.00272519
-0.00313477,-0.00361816,-0.00400391,0,0,-0.00272519
-0.00313477,-0.00361816,-0.00400391,0,0,0.00261832
-0.00313477,-0.00361816,-0.00400391,0,0,0.00261832
0.000405273,4.39453E-05,-0.00437012,0,0,-0.00165649
0.000405273,4.39453E-05,-0.00437012,0,0,-0.00165649
0.000405273,4.39453E-05,-0.00437012,0,0,0.00124427
0.000405273,4.39453E-05,-0.00437012,0,0,0.00124427
-0.00557617,-0.00239746,0.00515137,0,0,0.00277099
-0.00557617,-0.00239746,0.00515137,0,0,0.00277099
-0.00557617,-0.00239746,0.00515137,0,0,0.00078626
-0.00557617,-0.00239746,0.00515137,0,0,0.00078626
0.000405273,-0.00422852,0.0017334,0,0,0.00269466
0.000405273,-0.00422852,0.0017334,0,0,0.00269466
0.000405273,-0.00422852,0.0017334,0,0,0.000938931
0.000405273,-0.00422852,0.0017334,0,0,0.000938931
-0.00142578,-0.000810547,-0.000219727,0,0,-0.00303053
-0.00142578,-0.000810547,-0.000219727,0,0,-0.00303053
-0.00142578,-0.000810547,-0.000219727,0,0,0.000862595
-0.00142578,-0.000810547,-0.000219727,0,0,0.000862595
-0.0042334,-0.00496094,-0.00424805,0,0,-0.000435115
-0.0042334,-0.00496094,-0.00424805,0,0,-0.000435115
-0.0042334,-0.00496094,-0.00424805,0,0,-0.000282443
-0.0042334,-0.00496094,-0.00424805,0,0,-0.000282443
0.00125977,-0.0080127,-0.00217285,0,0,0.00383969
0.00125977,-0.0080127,-0.00217285,0,0,0.00383969
0.00125977,-0.0080127,-0.00217285,0,0,-0.0010458
0.00125977,-0.0080127,-0.00217285,0,0,-0.0010458
-0.00350098,-0.00117676,-0.00449219,0,0,-0.00219084
-0.00350098,-0.00117676,-0.00449219,0,0,-0.00219084
-0.00350098,-0.00117676,-0.00449219,0,0,-0.00051145
-0.00350098,-0.00117676,-0.00449219,0,0,-0.00051145
-0.000571289,-0.000322266,0.000634766,0,0,0.0019313
-0.000571289,-0.000322266,0.000634766,0,0,0.0019313
-0.000571289,-0.000322266,0.000634766,0,0,0.00376336
-0.000571289,-0.000322266,0.000634766,0,0,0.00376336
-0.0021582,-0.00569336,0.00283203,0,0,-0.000206107
-0.0021582,-0.00569336,0.00283203,0,0,-0.000206107
-0.0021582,-0.00569336,0.00283203,0,0,0.000328244
-0.0021582,-0.00569336,0.00283203,0,0,0.000328244
-0.00350098,0.001875,-0.000341797,0,0,0.00124427
-0.00350098,0.001875,-0.000341797,0,0,0.00124427
-0.00350098,0.001875,-0.000341797,0,0,0.00292366
-0.00350098,0.001875,-0.000341797,0,0,0.00292366
-0.0009375,-0.00520508,-0.000341797,0,0,-0.00234351
-0.0009375,-0.00520508,-0.000341797,0,0,-0.00234351
-0.0009375,-0.00520508,-0.000341797,0,0,-0.00051145
-0.0009375,-0.00520508,-0.000341797,0,0,-0.00051145
-0.00118164,-0.00337402,0.000146484,0,0,-0.00127481
-0.00118164,-0.00337402,0.000146484,0,0,-0.00127481
-0.00118164,-0.00337402,0.000146484,0,0,0.000480916
